User-ID,Location,Age
37702,"melbourne, victoria, australia",16.0
37708,"adrian, michigan, usa",15.0
37732,"christchurch, canterbury, new zealand",14.0
37803,"dolgellau, wales, united kingdom",18.0
37851,"auckland, auckland, new zealand",13.0
37881,"napa, california, usa",14.0
37961,"napa, california, usa",15.0
38020,"festus, missouri, usa",18.0
38031,"san dimas, california, usa",18.0
38039,"deltona, florida, usa",17.0
38074,"merida, yucatan, mexico",19.0
38210,"zaragoza, aragón, spain",16.0
38249,"schöneiche b. berlin, berlin, germany",18.0
38253,"ipoh, perak, malaysia",17.0
38365,"huntersville, north carolina, usa",19.0
38487,"kempsey, new south wales, australia",15.0
38576,"barcelona, catalunya, spain",19.0
38588,"córdoba, andalucía, spain",18.0
38595,"edmonton, alberta, canada",13.0
38604,"kamloops, british columbia, canada",15.0
38654,"kitchener, ontario, canada",17.0
38698,"beijing, bayern, china",16.0
38919,"melbourne, victoria, australia",18.0
38922,"overland park, kansas, usa",17.0
39212,"hamburg, hamburg, germany",19.0
39233,"singapore, asia, singapore",13.0
39266,"melbourne, victoria, australia",18.0
39286,"college station, texas, usa",19.0
39438,"meze, hérault, france",17.0
39487,"gainesville, florida, usa",18.0
39930,"seattle, washington, usa",15.0
40461,"riverside, california, usa",17.0
40479,"pembroke pines, florida, usa",15.0
40659,"tulsa, oklahoma, usa",13.0
40751,"boston, massachusetts, usa",19.0
40775,"tallahassee, florida, usa",15.0
40826,"north delta, british columbia, canada",19.0
40904,"carson, washington, usa",19.0
40925,"victoria, british columbia, canada",12.0
41010,"keene, new hampshire, usa",17.0
41239,"christchurch, canterbury, new zealand",17.0
41290,"new orleans, louisiana, usa",15.0
41345,"holden, massachusetts, usa",13.0
41558,"douglas, arizona, usa",19.0
41698,"cologne, nordrhein-westfalen, germany",19.0
41738,"baldwin park, california, usa",16.0
41809,"san jose, california, usa",18.0
41814,"melbourne, victoria, australia",17.0
41840,"lincoln nebraska, nebraska, usa",16.0
41911,"iasi, n/a, romania",19.0
41939,"sheffield, uk, united kingdom",12.0
41980,"victoria, british columbia, canada",17.0
42011,"fuente-alamo, murcia, spain",18.0
42162,"bucksport, maine, usa",18.0
42532,"edmonton, alberta,",14.0
42725,"lisbon, lisbon, portugal",18.0
42798,"bellevue, nebraska, usa",15.0
42923,"seattle, washington,",17.0
42949,"sydney, new south wales, australia",14.0
43013,"bærum, oslo, norway",17.0
43080,"salamanca, bremen, spain",15.0
43096,"logan, queensland, australia",15.0
43147,"christchurch, cantebury, new zealand",14.0
43252,"warszawa, mazowieckie województwo, poland",18.0
43285,"ploiesti, prahova, romania",18.0
43321,"cincinnati, ohio, usa",17.0
43376,"houston, texas, usa",16.0
43491,"oxford, ohio, usa",18.0
43548,"stratford upon avon, england, united kingdom",17.0
43596,"king george, virginia, usa",13.0
43642,"rison, arkansas, usa",16.0
43726,"guntersville, alabama, usa",17.0
43818,"toulouse, n/a, france",18.0
43864,"new port richey, florida, usa",17.0
43865,"manukau, auckland, new zealand",16.0
43891,"la puente, california, usa",19.0
43916,"villingen, baden-württemberg, germany",18.0
44022,"prince george, british columbia, canada",19.0
44025,"göttingen, niedersachsen, germany",15.0
44121,"bw, new jersey, usa",16.0
44130,"salt lake city, utah, usa",14.0
44145,"swidnica, lower silesia, poland",15.0
44183,"austinmer, new south wales, australia",16.0
44294,"brisbane, queensland, australia",14.0
44361,"todd, north carolina, usa",18.0
44410,"ravensbourne, queensland, australia",17.0
44472,"st-sauveur, quebec, canada",14.0
44580,"parañaque, manila, philippines",16.0
44686,"lexington, kentucky, usa",14.0
44699,"poco, british columbia, canada",16.0
44702,"miami, ,",16.0
44719,"portland, oregon, usa",15.0
44909,"okotoks, alberta, canada",16.0
44971,"nacogdoches, texas, usa",19.0
45071,"perth, australian capital territory, australia",13.0
45165,"gorgetown, penang, malaysia",13.0
45179,"dongguan, guangdong, china",19.0
45180,"almada, margem sul, portugal",18.0
45193,"round rock, texas, usa",17.0
45195,"coimbra, portugal, portugal",17.0
45216,"la puente, california, usa",17.0
45224,"tauranga, n/a, new zealand",14.0
45243,"toronto, ontario, canada",15.0
45285,"tampa, florida, usa",16.0
45322,"mundelein, illinois, usa",13.0
45484,"salzburg, ,",19.0
45526,"los angeles, california, usa",18.0
45528,"duisburg, nordrhein-westfalen, germany",15.0
45544,"baton rouge, louisiana, usa",16.0
45603,"ontario, ontario, canada",13.0
45686,"la puente, california, usa",18.0
45704,"cayce, south carolina, usa",18.0
45788,"la puente, california, usa",17.0
45824,"xanten, nordrhein-westfalen, germany",16.0
45826,"bridgeport, connecticut, usa",12.0
45835,"san antonio, texas, usa",13.0
45845,"newton, new jersey, usa",17.0
46001,"chengdu,china, sichuan/china, china",17.0
46099,"toronto, ontario, canada",19.0
46141,"edmonton, alberta, canada",18.0
46186,"brick, new jersey, usa",15.0
46330,"williamsport, pennsylvania, usa",18.0
46341,"westmount, quebec, canada",13.0
46436,"georgetown, penang, malaysia",13.0
46443,"asheville, north carolina, usa",14.0
46466,"manukau, auckland, new zealand",16.0
46508,"holland, pennsylvania, usa",18.0
46623,"cagliari, sardegna, italy",19.0
46696,"mesa, arizona, usa",17.0
46827,"bloomington, ,",19.0
46956,"medford, oregon, usa",18.0
47112,"st.johns, newfoundland, canada",18.0
47153,"lorain, ohio, usa",19.0
47192,"ch-8580 sommeri, thurgau-switzerland, switzerland",19.0
47372,"troy, missouri, usa",16.0
47384,"st.john`s, , canada",15.0
47427,"napa, california, usa",14.0
47439,"brisbane, queensland, australia",16.0
47476,"champaign, illinois, usa",19.0
47608,"council bluffs, iowa, usa",18.0
47613,"birmingham, west midlands, united kingdom",18.0
47614,"seattle, washington, usa",13.0
47671,"miengo, cantabria, spain",19.0
47786,"sydney, new south wales, australia",16.0
48037,"delaware water gap, pennsylvania, usa",16.0
48095,"san rafael, california, usa",16.0
48268,"vienna, vienna, austria",18.0
48300,"long island, new york, usa",16.0
48307,"burbank, california, usa",15.0
48319,"kitchener, ontario, canada",17.0
48342,"middle grove, new york, usa",18.0
48525,"philadelphia, pennsylvania, usa",15.0
48623,"sleaford, england, united kingdom",19.0
48703,"sydney, new south wales, australia",13.0
48827,"philadelphia, pennsylvania, usa",17.0
48831,"stockport, cheshire, united kingdom",18.0
48885,"campinas, são paulo, brazil",18.0
48899,"sudbury, vermont, usa",16.0
48958,"cusano milanino, lombardia, italy",19.0
49126,"singapore, n/a, singapore",16.0
49166,"cincinnati, ohio, usa",17.0
49201,"kansas city, missouri, usa",15.0
49204,"north lauderdale, florida, usa",14.0
49243,"oxford, england, united kingdom",19.0
49373,"lisboa, lisboa, portugal",18.0
49389,"bruges, west-vlaanderen, belgium",13.0
49415,"calgary, alberta, canada",16.0
49556,"reading, england, united kingdom",18.0
49579,"lutten, niedersachsen, germany",18.0
49601,"cobourg, ontario, canada",16.0
49603,"saco, maine, usa",17.0
49615,"saint paul, minnesota, usa",15.0
49646,"san diego, california, usa",14.0
49753,"burlington, wisconsin, usa",14.0
49759,"coimbra, coimbra, portugal",19.0
49788,"halifax, nova scotia, canada",16.0
49921,"charleston, maine, usa",19.0
49995,"rosemead, california, usa",17.0
50143,"burträsk, västerbotten, sweden",16.0
50186,"dublin, ohio, usa",17.0
50221,"tucson, arizona, usa",14.0
50284,"chaumont, ,",19.0
50323,"durham, north carolina, usa",14.0
50364,"san luis, islas baleares, spain",15.0
50371,"louisville, kentucky, usa",15.0
50419,"gaithersburg, maryland, usa",19.0
50425,"bloomfield, new york, usa",19.0
50446,"monroe, ohio, usa",18.0
50509,"elizabeth city, north carolina, usa",19.0
50523,"charleston, south carolina, usa",14.0
50536,"sydney, new south wales, australia",18.0
50596,"staten island, new york, usa",18.0
50636,"sacramento, california, usa",14.0
50656,"firenze, toscana, italy",18.0
50714,"sacramento, california, usa",14.0
50765,"tacoma, washington, usa",18.0
50809,"lubbock, texas, usa",15.0
50828,"fredericton, new brunswick, canada",16.0
50845,"east hampton, connecticut, usa",19.0
50858,"nacogdoches, , usa",19.0
50873,"brisbane, queensland, australia",16.0
50984,"cardiff, wales, united kingdom",18.0
51037,"flushing, new york, usa",17.0
51062,"ann arbor, michigan, usa",14.0
51145,"bristol, england, united kingdom",18.0
51561,"exeter, england, united kingdom",13.0
51582,"baton rouge, louisiana, usa",18.0
51626,"massillon, ohio, usa",14.0
51684,"burnaby, british columbia, canada",17.0
51688,"congupna, victoria, australia",14.0
51706,"burnaby, british columbia, canada",18.0
51725,"gold coast, queensland, australia",13.0
51735,"schertz, texas, usa",14.0
52013,"vancouver, british columbia, canada",16.0
52186,"debary, florida, usa",16.0
52256,"duluth, minnesota, usa",17.0
52377,"spokane, washington, usa",19.0
52400,"barbourville, kentucky, usa",18.0
52406,"zürich, zürich, switzerland",16.0
52414,"kathmandu, n/a, nepal",18.0
52528,"hudson, massachusattes, usa",16.0
52533,"melbourne, australian capital territory, australia",15.0
52593,"walnut creek, california, usa",18.0
52682,"barling, arkansas, usa",14.0
52770,"xenia, ohio, usa",14.0
52860,"holland patent, new york, usa",17.0
52900,"saint peters, missouri, usa",15.0
52969,"palmdale, california, usa",17.0
52987,"shelton, washington, usa",14.0
53137,"seattle, washington, usa",16.0
53236,"bethany, missouri, usa",16.0
53254,"mountain view, california, usa",17.0
53284,"york, york, united kingdom",19.0
53288,"sydney, new south wales, australia",14.0
53300,"raby, new south wales, australia",15.0
53375,"olesa de montserrat, barcelona, spain",15.0
53391,"knoxville, tennessee, usa",18.0
53421,"london, england, united kingdom",14.0
53447,"lincoln, nebraska, usa",16.0
53448,"norcross, georgia, usa",16.0
53504,"cambridge, ontario, canada",18.0
53605,"davao, davao del sur, philippines",17.0
53927,"wuhan, hu bei province, china",14.0
54014,"vaison-la-romaine, vaucluse, france",14.0
54293,"jacksonville, florida, usa",14.0
54319,"perth, western australia, australia",19.0
54349,"lincoln, nebraska, usa",16.0
54357,"brooklyn, new york, usa",19.0
54392,"arlington, texas, usa",18.0
54411,"rutherford, new jersey, usa",14.0
54474,"palo alto, california, usa",14.0
54661,"arcadia, california, usa",14.0
54675,"alhama de almeria, n/a, spain",15.0
54715,"seattle, washington, usa",16.0
54842,"albuquerque, new mexico, usa",18.0
54875,"lyon, rhône-alpe, france",19.0
54911,"gridley, california, usa",17.0
54943,"fredericton, new brunswick, canada",19.0
55040,"oslo, oslo, norway",18.0
55073,"napa, california, usa",14.0
55162,"kellyville, new south wales, australia",14.0
55185,"olds, alberta, canada",15.0
55253,"dayton, ohio, usa",16.0
55257,"crofton, maryland, usa",17.0
55288,"whangaparoa, auckland, new zealand",14.0
55298,"dallas, georgia, usa",17.0
55312,"burtonsville, maryland, usa",19.0
55314,"miami, florida, usa",18.0
55375,"kitchener, ontario, canada",18.0
55413,"rising star, texas, usa",14.0
55469,"white plains, new york, usa",15.0
55502,"dingmans ferry, pennsylvania, usa",16.0
55518,"saint cloud, florida, usa",18.0
55591,"calgary, alberta, canada",19.0
55593,"kirkland, washington, usa",16.0
55712,"14971 deception rd., washington, usa",15.0
55733,"mandeville, louisiana, usa",16.0
55776,"glencoe, illinois, usa",18.0
55840,"adelaide, south australia, australia",18.0
55927,"roscoe, minnesota, usa",17.0
55958,"dayton, ohio, usa",12.0
55987,"haifa, n/a, israel",19.0
55991,"arlington, texas, usa",17.0
56014,"mt martha, victoria, australia",16.0
56016,"auckland, \n/a\"", new zealand""",13.0
56019,"la puente, california, usa",18.0
56041,"brisbane, queensland, australia",14.0
56043,"bathurst, new south wales, australia",15.0
56103,"marani, queensland, australia",13.0
56254,"bloomington, indiana, usa",19.0
56272,"pickering, ontario, canada",19.0
56276,"el masnou, catalunya, spain",19.0
56293,"humble, texas, usa",16.0
56341,"aurora, oregon, usa",19.0
56342,"woodburn, oregon, usa",19.0
56350,"sydney, new south wales,",13.0
56406,"coconut grove, florida, usa",18.0
56408,"sydney, new south wales, australia",16.0
56672,"hondarribia, gipuzkoa, spain",19.0
56748,"olympia, washington, usa",15.0
56823,"braga, braga, portugal",18.0
56829,"neunkirchen a.p.!, rheinland-pfalz, germany",17.0
56874,"sherwood park, alberta, canada",15.0
57095,"cincinnati, ohio, usa",18.0
57150,"melbourne, sandrigham, australia",16.0
57246,"clive, iowa, usa",17.0
57248,"~*~, massachusetts, usa",15.0
57256,"peterborough, ontario, canada",14.0
57278,"tallahassee, florida, usa",15.0
57288,"ottawa, ontario, canada",13.0
57339,"newton, massachusetts, usa",15.0
57345,"ottawa, ontario, canada",19.0
57350,"pittsburgh, pennsylvania, usa",14.0
57356,"nicholasville, kentucky, usa",17.0
57386,"el cajon, california, usa",14.0
57415,"porto, douro, portugal",15.0
57427,"edmonton, alberta, canada",19.0
57501,"union city, california, usa",18.0
57522,"kingston, hobart, tasmania, australia",13.0
57552,"st. thomas, united states virgin islands, usa",19.0
57590,"hamburg, hamburg, germany",19.0
57726,"costa mesa, california, usa",19.0
57852,"mönchengladbach/rheydt, nordrhein-westfalen, germany",17.0
57910,"napa, california, usa",15.0
57935,"minneapolis, minnesota, usa",19.0
58020,"upper darby, pennsylvania, usa",16.0
58072,"new meadows, idaho, usa",18.0
58077,"phoenix, arizona, usa",19.0
58085,"singapore, n/a, singapore",15.0
58134,"plumpton, new south wales, australia",14.0
58154,"napa, california, usa",15.0
58159,"singapore, n/a, singapore",16.0
58172,"wakefield, rhode island, usa",19.0
58185,"portland, oregon, usa",18.0
58198,"n. potomac, maryland, usa",16.0
58205,"nantes, pays de la loire, france",18.0
58250,"gütersloh, nordrhein-westfalen, germany",19.0
58252,"long island, new york, usa",17.0
58255,"palmdale, california, usa",14.0
58256,"ottawa, ontario, canada",18.0
58259,"hiddenhausen, nordrhein-westfalen, germany",18.0
58260,"joliette, quebec, canada",17.0
58265,"kuwait, n/a, kuwait",19.0
58297,"dunedin, otago, new zealand",13.0
58519,"mainz-kostheim, rheinland-pfalz / hessen, germany",17.0
58537,"münchen, bayern, germany",19.0
58546,"whittier, california, usa",17.0
58564,"casa grande, arizona, usa",12.0
58628,"baldwin, new york, usa",18.0
58940,"granollers, barcelona, spain",16.0
58993,"bancroft,, wisconsin, usa",12.0
59059,"sarasota, florida, usa",19.0
59088,"new york, new york, usa",17.0
59243,"south yorkshire, england, united kingdom",15.0
59266,"richmond, kentucky, usa",16.0
59291,"alfreton, derbyshire, united kingdom",16.0
59364,"orlando, florida, usa",19.0
59429,"moscow, n/a, russia",18.0
59438,"edmonton, alberta, canada",13.0
59463,"west columbia, south carolina, usa",13.0
59765,"girona, british columbia, spain",17.0
59786,"st. paul, minnesota, usa",17.0
59861,"haifa, israel, israel",16.0
59886,"shamong, new jersey, usa",19.0
59903,"wilson, north carolina, usa",18.0
59944,"edmonton, alberta, canada",17.0
59950,"toronto, ontario, canada",16.0
59966,"central islip, new york, usa",16.0
60009,"new delhi, 7/2,block-o,r.k.puram,sector-13,new delhi , india, india",17.0
60109,"nsw, new south wales, australia",19.0
60426,"burlington, wisconsin, usa",18.0
60543,"north charleston, south carolina, usa",14.0
60552,"kitchener, ontario, canada",18.0
60701,"devils lake, north dakota, usa",16.0
60714,"cherry hill, new jersey, usa",17.0
60942,"silver spring, maryland, usa",18.0
61083,"smithtown, new york, usa",18.0
61330,"monroe twp, new jersey, usa",14.0
61342,"zaragoza, wyoming, spain",17.0
61520,"fontana, ,",16.0
61548,"san sebastian, guipuzcoa, spain",15.0
61751,"west seneca, new york, usa",17.0
61829,"covina, california, usa",18.0
62052,"boaz, alabama, usa",18.0
62103,"white lake, michigan, usa",14.0
62106,"ottawa, ontario, canada",14.0
62145,"fgdsgsd, england, belize",13.0
62160,"la puente, california, usa",18.0
62172,"toronto, ontario, canada",19.0
62191,"aosta, valle d`aosta, italy",17.0
62382,"sydney, new south wales, australia",12.0
62568,"salt lake city, utah, usa",15.0
62707,"igny, essonne, france",16.0
62728,"melbourne, victoria, australia",16.0
62761,"chicago, illinois, usa",17.0
63001,"manchester, england,",18.0
63069,"stralsund, mecklenburg-vorpommern, germany",16.0
63148,"madrid, madrid, spain",19.0
63217,"córdoba, córdoba, spain",14.0
63286,"orange county, california, usa",17.0
63515,"dublin, ohio, usa",17.0
63578,"santa maria da feira, aveiro, portugal",16.0
63625,"torrance, california, usa",15.0
63819,"london, england, united kingdom",18.0
63855,"dudelange, canton esch, luxembourg",18.0
63937,"new kensington, pennsylvania, usa",14.0
63949,"palmdale, california, usa",19.0
64047,"parma, ohio, usa",18.0
64064,"santiago, region metropolitana, chile",17.0
64173,"brisbane, queensland, australia",16.0
64183,"wilmington, delaware, usa",19.0
64186,"bronxville, new york, usa",19.0
64343,"ittigen, bern, switzerland",19.0
64357,"bronx, new york, usa",13.0
64367,"berlin, berlin, germany",19.0
64371,"malaga, málaga, spain",16.0
64475,"bonita springs, florida, usa",19.0
64508,"manchester, england, united kingdom",16.0
64746,"buffalo, new york, usa",19.0
65032,"norwood, massachusetts, usa",17.0
65098,"roseville, california, usa",14.0
65333,"dublin, ohio, usa",17.0
65398,"milford, michigan, usa",13.0
65419,"tucson, arizona, usa",15.0
65461,"winthrop, minnesota, usa",13.0
65471,"toronto, ontario, canada",13.0
65497,"caldwell, ,",18.0
