User-ID,ISBN,Book-Rating
16542,067088300X,9
16566,3423780940,8
16649,0440229499,7
16783,059035342,10
16790,0385337639,9
16830,9736833364,8
16882,9323456296737,4
16899,0517701405,6
16923,0140327592,6
17007,0553375407,10
17127,703599936,7
17127,883843607X,6
17141,9682989302,8
17158,0373192940,7
17196,084233570B,10
17280,1881137635,10
17280,9722902911,1
17316,0416866204,7
17361,0140240098,10
17361,9838933945,7
17361,9838934445,6
17361,9839216120,6
17361,9839216490,9
17361,9839216708,5
17483,0330364383,10
17492,880781272,10
17498,0553379615,8
17541,002862869,9
17590,1551667894,8
17635,1400047838,6
17637,8371298587,7
17637,8385079068,9
17763,0373483899,8
17763,0399149392,8
17763,0451408020,8
17763,0515135216,9
17763,0671017357,9
17763,0671706764,6
17763,0821765868,9
17763,084394952X,8
17763,0843949945,8
17781,0375706429,9
17836,0451526341,7
17836,0553580221,8
17890,1559638095,7
17890,1562472291,5
17928,0842321934,7
17960,0743406230,5
18018,2702423590,7
18206,185501699,8
18256,0802117066,7
18356,2253044903,10
18596,0385492081,4
18641,0684801523,10
18650,0439137411,4
18650,043913742X,5
18650,0590461621,6
18697,0006485855,8
18780,08440223889,7
18780,8426495230,10
18780,8434847434,7
18780,8439508174,6
18780,8440677529,7
18780,8484504638,6
18780,O8408040294,6
18780,O8474238757,5
18780,O8495712555,10
18780,O96815005550,10
18782,0312983735,10
18795,0064407667,10
18802,044661162X,10
18805,0448425831,10
18916,0553570870,10
19010,0140042393,10
19044,3473520594,7
19044,3814425073,7
19050,1573226521,7
19097,8804486856,1
19114,8879831526,3
19132,0316769487,8
19664,0060913509,6
19664,0060921145,8
19664,006097253X,7
19664,0060976845,8
19664,006101351X,10
19664,0140159444,8
19664,0140185003,8
19664,0140236333,9
19664,0140255842,8
19664,0140298533,8
19664,0151931038,8
19664,0156787334,5
19664,0312038992,4
19664,031228327X,7
19664,0373250134,7
19664,0375700757,8
19664,0380710757,8
19664,038086777X,6
19664,0385335482,8
19664,0394726413,9
19664,0394832876,8
19664,0395700701,8
19664,0413537900,9
19664,0425167313,9
19664,0425169693,8
19664,0440162297,8
19664,0440550939,7
19664,0446329835,8
19664,0446386405,8
19664,0446605239,4
19664,0449910571,7
19664,0452272564,7
19664,0553212184,8
19664,055323224X,8
19664,0553261339,7
19664,0590471570,8
19664,067081976X,8
19664,0670826472,7
19664,0670848573,5
19664,0670892963,8
19664,0671430939,6
19664,0671436163,7
19664,067162220X,8
19664,067172262X,8
19664,067173914X,8
19664,0679724575,8
19664,067973239X,9
19664,0679733825,9
19664,0679768114,2
19664,0688177867,7
19664,0743213831,7
19664,076790382X,9
19664,0804108749,9
19664,0865713774,7
19664,0941017109,8
19664,1558507205,8
19664,1563055597,8
19664,1565120027,7
19664,1565122178,8
19664,1573229385,6
19664,1575090627,7
19664,1881089797,7
19753,0060970537,9
19753,0316488941,10
19753,0590132059,10
19753,0679838996,7
19753,068971260X,10
19753,0753451182,10
19874,0679886370,8
19905,0316666343,9
19984,8807810794,7
20029,0553210092,5
20029,0553280414,4
20029,0684801523,8
20056,0192760807,7
20056,033033428X,8
20056,043901123X,8
20056,0749738359,9
20220,8252517374,9
20337,0812512456,4
20342,0751517755,9
20391,0439327660,5
20407,2290044636,9
20508,0674589157,7
20534,0671746103,4
20541,0399239995,9
20542,34501532095,6
20546,0064408337,8
20620,037582233X,7
20633,9788408025023,8
20665,345309204X,6
20899,0375431144,8
21141,006101351X,8
21141,0515123498,7
21156,0812034422,10
21187,0399501487,8
21228,0590113194,7
21228,059013972X,10
21228,075255302X,4
21270,0449702146,8
21351,0141300477,6
21398,1591823005,5
21400,0807081035,8
21479,0393312836,10
21480,0525675299,7
21480,0590568795,7
21575,0064406601,5
21575,0374281602,4
21575,0380728060,5
21575,0439063361,6
21575,0439130204,6
21575,0439130220,4
21575,0440409462,4
21575,0590440640,5
21575,0689824750,8
21575,0689831285,7
21623,0140346996,10
21623,0590523465,6
21717,1558745432,8
21745,0345293010,8
21790,0141302291,5
21811,009996290X,4
21895,0345337662,6
21895,0399133143,8
21895,0425051811,8
21895,0425083837,10
21895,0440212375,5
21895,0441218504,6
21895,0451126661,6
21895,0451623762,9
21895,0533211358,8
21895,1858910684,7
21905,0373153309,7
21962,0553571656,10
21991,0425129586,9
22001,0135663806,6
22217,0451456734,10
22248,0440414806,8
22248,0752837192,7
22281,8401461170,10
22392,8500013230,10
22486,0440498058,10
22486,0812510488,8
22503,0380732238,8
22503,0552131067,10
22503,0552131075,9
22503,0552147427,7
22503,0553564935,9
22503,0553564943,9
22503,0671746065,10
22503,076790382X,7
22521,0061020699,6
22521,0061092177,9
22521,0064471837,7
22521,0140366784,3
22521,0140368132,10
22521,0312970889,3
22521,0316769487,2
22521,0345342968,10
22521,0345391810,8
22521,0345391829,8
22521,0345391837,8
22521,0345418778,8
22521,0345418913,10
22521,038532720X,8
22521,0385327935,5
22521,0385327943,7
22521,0385730713,9
22521,0440228166,6
22521,0440322278,8
22521,0441003257,10
22521,0449912302,9
22521,0451167716,9
22521,0451523172,9
22521,0451527984,10
22521,0452282152,9
22521,0553213105,10
22521,0553213342,10
22521,0765340011,5
22521,076534002X,6
22521,0767914767,8
22521,0786881887,6
22521,0786889209,7
22521,078688942X,4
22521,0812561627,6
22521,1401351964,9
22854,0261102656,9
22854,0575013931,7
22917,0064440508,9
22917,0152567089,9
22917,0394820371,10
23002,0440211344,7
23021,0971880107,10
23325,8445071416,8
23339,0800781562,6
23399,0140620184,5
23449,8432221600,8
23650,0380815575,8
23650,0515125156,5
23650,055356241X,10
23650,0553576232,5
23650,0553577611,6
23650,0553578960,6
23650,0553582003,5
23650,0671023578,6
23650,0812532473,7
23650,0960432035,9
23650,1893956393,7
23852,0312303726,7
23852,1575666618,8
24118,0064473384,9
24118,014038166X,9
24118,059025510X,9
24140,0140067477,10
24209,0380709597,9
24209,0439148030,9
24256,0385505833,8
24262,0671664271,7
24386,8533607563,8
24386,8585466960,10
24420,8421612093,5
24497,15577489564,6
24633,0152008764,8
24639,0962959170,10
24830,3822502510,8
25051,0866119671,10
25242,0466365386,8
25257,0380777169,7
25419,0929608178,8
25550,0415525698,7
25672,0439178819,8
25751,067144901X,5
25806,0440193281,9
25806,0446362921,10
25904,0375502319,9
25967,0684824620,7
26006,0060176644,6
26053,006440787X,8
26053,0439080967,5
26057,0060199652,8
26057,0060915544,10
26057,0060921145,7
26057,0140287434,5
26057,0192834142,8
26057,0312278586,10
26057,0345370775,9
26057,0345391810,10
26057,0385484518,10
26057,0446603651,10
26057,0451192001,10
26057,0452282152,8
26057,0590353403,10
26057,0590567357,5
26057,0618002227,10
26057,0670033332,10
26057,0670892963,10
26057,0743412028,8
26057,0767915593,7
26057,0767916069,8
26070,0064400581,5
26070,0064405842,6
26070,0140366830,6
26070,0140367454,5
26070,0345413350,5
26070,068971680X,5
26125,0375421599,7
26136,0006754783,6
26192,0425147622,10
26196,0142003131,7
26196,034532532X,9
26196,0375507523,7
26196,0439263271,7
26196,0446313645,9
26196,0553273914,7
26196,0553579193,5
26196,0671027344,10
26196,0671742949,7
26196,0740729314,10
26196,0743437314,4
26196,0743437322,3
26196,0842329277,6
26197,0866119949,8
26225,0789466473,9
26300,0446607657,9
26307,084896696350,10
26335,038081403X,7
26436,9681500563,9
26561,0425120015,8
26561,0425179559,9
26561,0440193281,9
26561,0449219631,8
26561,0451137965,8
26561,0806986875,8
26561,0967231434,7
26570,8310077343,8
26570,8372203601,9
26570,8372553300,10
26618,042513024X,8
26618,0425182843,6
26664,0064407691,7
26664,0099143615,6
26664,0345451325,9
26664,0439154294,2
26664,0451185005,5
26664,0552134627,8
26664,0552140287,10
26664,0552142379,9
26664,0552146161,9
26664,0552148407,8
26674,0140269886,8
26721,0451180429,10
26728,9788807814327,9
26730,0452283442,7
26748,0380729407,5
26748,038549081X,7
26792,9724109879,7
26806,0971880107,9
26834,0671689231,10
26834,0782124674,6
26838,0060976926,5
26921,071831006998,5
27031,046123460,9
27033,0708825362,9
27090,9602500128,10
27168,0034472272,6
27168,0345337662,7
27168,0441735762,9
27204,0425104346,10
27204,0425119920,10
27204,0449005909,10
27204,0449213943,10
27204,0590459562,8
27204,0679419454,9
27291,0618129022,9
27313,014038572X,10
27313,0140389660,9
27313,014131088X,10
27313,0141312467,10
27313,0142300357,9
27313,0152021973,10
27313,0374480095,10
27313,0446608955,9
27313,0670035300,10
27313,0671695304,10
27313,1576737357,9
27313,1576737721,9
27313,1576738906,9
27313,1590520173,10
27438,0553577565,10
27458,0451184963,6
27470,0425104346,10
27470,0446603422,9
27477,055326530X,9
27478,1558508066,10
27517,014038572X,8
27517,721757016,6
27530,042517890,10
27531,0679833722,5
27540,1561797189,6
27540,1561797197,7
27540,1561797200,6
27540,1561797219,8
27586,0064408612,10
27586,0486285855,10
27586,1558744630,10
27596,0141301120,10
27596,1569318247,10
27596,1569319049,10
27596,1569319502,10
27606,0060005424,8
27606,0060278269,7
27606,0064471837,8
27606,0064473368,9
27606,0345439015,10
27606,0786814179,10
27612,0440400449,5
27612,0440472091,5
27612,0553485156,5
27612,0590412515,5
27612,0671521519,3
27616,0345327306,8
27616,0399144463,10
27616,0440229049,8
27616,0440507545,9
27616,0590477390,10
27616,0670030961,8
27616,0760700192,10
27616,0882141015,3
27616,1594670463,4
27628,0553269739,10
27706,359613045X,4
27739,0484105940,8
27769,0553571338,8
27944,3150081297,2
27955,0439130204,8
27955,0590453653,8
28006,0140345353,8
28006,0553274295,9
28023,0451207521,9
28037,8429721460,9
28143,044023722,9
28156,0064472272,7
28156,0380814021,6
28156,0380977788,9
28156,0439397448,8
28156,0786813709,4
28156,0801855926,5
28156,2871294011,9
28156,9727722458,6
28310,0812540328,9
28360,014038572X,8
28360,0142300985,3
28360,0380709538,7
28360,0380721678,4
28360,0380780437,9
28360,0399149562,4
28360,0440475333,7
28360,0441009468,7
28360,0553139940,6
28360,0553153064,8
28360,055327970x,7
28360,0553481959,8
28360,0590431145,10
28360,0590453157,8
28360,0590476769,10
28360,0590877437,7
28360,0671319639,5
28360,0671529595,6
28360,0671649191,8
28360,0671683780,7
28360,067174674x,6
28360,0743418387,8
28360,0767905180,5
28360,0786861592,10
28360,0812531019,6
28360,156389369X,8
28360,1563897490,10
28360,1563899809,8
28360,1569316961,7
28360,1591820642,9
28429,8691103247,9
28456,0679750169,8
28501,3794134141,6
28552,0451523733,7
28552,0451525248,7
28552,055328041350,9
28594,0345260627,5
28594,0345260791,5
28594,0345284267,8
28594,0345316002,8
28594,0345413369,8
28594,0345428455,5
28594,0345428544,6
28594,0345428595,6
28594,0375703128,10
28594,0380841940,7
28594,0440208149,8
28594,0553258524,7
28594,0553297988,6
28594,055329802X,4
28594,0553298046,8
28594,0553572938,4
28594,0553574140,4
28594,0553574167,7
28594,0553574183,8
28594,0553578731,8
28594,0553578820,7
28594,0553578944,7
28594,0553578979,8
28594,0553579002,7
28594,0553579037,6
28594,0590109715,8
28594,059035342X,9
28594,0590444298,9
28594,0590605135,8
28594,0671042955,6
28594,089577402X,7
28594,0963660950,7
28594,1563890119,9
28594,1563891875,8
28594,1563895013,9
28594,1563899388,5
28594,1569713308,8
28594,1569714649,7
28594,1569715297,8
28594,1569716846,8
28594,1569717451,7
28594,1572970251,6
28594,1572970669,6
28594,1572971290,6
28594,1572972971,6
28594,1572973315,6
28594,1582400008,5
28594,1582401721,8
28594,1582402264,8
28594,159182236X,6
28594,1591823676,7
28594,159182396X,7
28594,1887279806,9
28594,1929998996,8
28594,1932700005,9
28630,0385335881,8
28648,0373226446,9
28814,097203448X,8
28856,9782253149101,9
28888,0743451511,10
28888,1891830090,8
28973,0140274154,8
29030,0345333926,10
29114,0439221889,9
29173,0140363912,8
29178,0385492081,3
29228,067156773X,8
29270,0375411992,6
29277,0749712678,6
29370,1878685589,8
29396,014038801X,6
29452,0345359925,4
29656,0385321422,9
29677,059035342X,10
29721,0440206324,6
29891,0140388419,10
30042,0689817851,8
30055,3404109287,5
30125,0060920084,9
30125,0061073628,6
30125,0380799448,8
30125,0439136369,10
30125,0439314550,7
30125,0590226517,8
30125,0590226533,9
30125,0590394665,9
30125,0590474472,9
30125,0689842589,9
30140,044100914X,9
30153,0439064872,7
30154,0743439791,8
30214,0345380371,9
30231,964_7049_05_6,7
30249,0194216373,10
30249,0435272365,8
30249,0971438021,9
30249,1903980046,7
30249,1929695187,10
30310,0451524942,10
30399,0590386336,6
30427,0340577118,7
30455,0380750252,8
30467,0590470124,7
30495,0061057894,9
30495,0064408183,9
30495,0064472272,10
30495,0345356535,9
30495,034541215X,9
30495,0380789019,10
30495,0380814021,10
30495,0440219760,9
30495,0445406518,10
30495,0451171012,8
30495,0553258524,10
30495,0553258540,10
30495,059048141,10
30495,0812550706,10
30558,0373218974,7
30558,0515132187,8
30581,0773730982,5
30642,0385265565,8
30642,0812533410,5
30779,0060275111,8
30779,0061065919,6
30779,0064408655,7
30779,0064410137,10
30779,0140348522,8
30779,0140375155,10
30779,0140552936,9
30779,0439164524,8
30779,0439164567,9
30779,0440940001,9
30779,0590246216,10
30779,0590376195,7
30779,0590716174,6
30779,0590737422,4
30779,0679872760,5
30779,0689828861,10
30779,0866119566,9
30779,0888992750,6
30779,2894281293,9
31023,0380814897,7
31059,0679885501,8
31060,0064407667,10
31104,0553211404,8
31116,0743227441,10
31220,0140369007,10
31332,0140298479,8
31332,044651652X,7
31332,0679745203,6
31338,000655068,8
31338,1857820355,5
31639,0439099404,7
31639,0698118650,7
31639,0816714649,8
31709,0440400759,8
31763,0515127213,9
31767,0307261050,10
31810,0596005830,10
31810,1593270348,10
31810,1886411999,10
31811,5797900068,7
31841,0140281568,8
31841,0393961451,4
31841,0449212602,9
31841,0761122745,7
31841,0812626745,9
31875,0590440640,7
31900,0064408337,9
31900,0064472779,8
31900,0140386645,8
31900,0316115452,8
31900,0316121509,9
31900,0380652196,7
31900,0439153077,9
31900,043920688,8
31900,0439312280,9
31900,0439314550,9
31900,0440220653,6
31900,0440407524,8
31900,0440419476,7
31900,0448401649,9
31900,0448401665,6
31900,0448432927,9
31900,0590224735,9
31900,0590339508,8
31900,0590421190,9
31900,0590436422,9
31900,0590448595,9
31900,0590482246,7
31900,0689711816,9
31900,0689806469,8
31900,0786842598,8
31900,0807553417,9
31900,0866119671,10
31934,0440862795,6
31970,1576570983,7
31979,059039696X,10
31983,0380834448,8
31983,0590418114,5
31983,0590454528,5
32005,0380795655,9
32005,0440227100,8
32005,0440407028,10
32005,0440412579,8
32007,9751009332,8
32007,9755701753,9
32027,0380811111,7
32067,0142400017,8
32089,0316898163,4
32089,0446310786,7
32135,0312995423,8
32144,0819310247,9
32192,0385479565,6
32217,0440219078,8
32356,0312119127,10
32439,0140143882,9
32450,0312979479,9
32467,0553482106,8
32467,0553492357,8
32467,0590404717,8
32467,0590421484,7
32467,0590458779,5
32467,0590623745,6
32467,0590692054,6
32467,0671897896,7
32483,0684867621,8
32483,8420447943,7
32483,8421614770,7
32483,8424673336,7
32483,8432040398,7
32483,8440676670,8
32483,8440677774,7
32483,846413036,7
32483,8485337492,7
32483,9685368503,10
32505,8496246086,7
32546,0679722645,10
32569,0060927240,10
32569,0140249990,10
32569,031286860X,10
32569,0312876513,9
32569,0393312836,8
32569,0434003484,10
32569,0441569595,8
32569,0451167538,9
32569,0451169514,10
32569,0553274503,9
32569,0671041789,7
32569,0765300176,8
32569,0805062971,8
32569,0812502124,9
32569,0812509234,9
32569,0812509242,7
32569,0812509250,10
32569,0812522397,9
32569,0812524268,8
32569,0812533054,8
32569,0812550706,10
32569,0812550757,8
32570,3596130735,7
32599,0060929871,9
32599,0060931736,6
32599,0140186522,7
32599,0345342968,7
32599,0345397819,9
32599,0380811278,9
32599,0393312836,10
32599,0399501487,9
32599,0440206154,8
32599,0451169514,8
32599,0451177096,8
32599,0451188462,9
32599,0451523385,7
32599,0451524934,8
32599,0451526341,7
32599,0553274325,10
32599,0671039555,9
32599,0671039725,8
32599,0671041789,7
32599,0671042858,8
32599,0679723005,6
32599,0679723110,7
32599,0743235150,7
32599,0743467523,7
32599,0833518534,8
32671,014038006X,7
32694,0140043128,6
32694,0156907399,4
32694,034536676X,8
32714,2266124870,7
32714,2266132377,8
32714,2266132385,9
32714,2266132393,9
32834,0385492081,3
32914,0441783589,7
32930,0670030457,6
33131,0425193764,8
33137,0553212478,8
33155,0803712286,8
33206,C81/2003,7
33244,0515136530,9
33297,0140434003,7
33297,0140434895,5
33365,1567140548,3
33384,038072703X,10
33398,0432534220,8
33567,0140047433,9
33845,0439988330,7
33855,0809232197,9
33890,0310205719,8
33892,0399238786,7
33980,006029471X,7
33980,006447268X,8
33980,0064472698,7
33980,0064472795,8
33980,0316910333,7
33980,0380814021,9
33980,038572974X,5
33980,0394825993,9
33980,0679826718,10
33993,0786868716,10
34032,0679781587,7
34133,044651652X,10
34175,0440986591,1
34216,0151008116,8
34216,0345353145,5
34216,0671027360,7
34256,0553345796,3
34256,1567185215,5
34316,0684867621,8
34375,0060934700,8
34569,0451526732,1
34627,0877453292,7
34640,9722906259,7
34702,0312201656,7
34740,0440219078,7
34740,0440227259,9
34740,0590988492,9
34740,0671738682,8
34827,8434852861,10
34865,8420428884,8
34890,0375727345,10
34904,8427285205,7
34908,2253002933,9
34908,2253010219,7
34908,2253022918,9
34908,2253063339,8
34908,2253147923,8
34908,2266022504,10
35045,0373501730,8
35081,0380002930,6
35081,0439064864,7
35081,0452282152,4
35081,0553262505,7
35081,0553283685,6
35081,0679882901,10
35081,0749303182,9
35081,078670621X,8
35081,0812550706,10
35081,0812577779,8
35099,3453061187,7
35305,0061064297,5
35339,067087762X,2
35339,0764224514,9
35339,1556614594,4
35339,1576737721,7
35372,9780999436745,4
35406,226611140X,9
35459,3499203596,2
35537,0440206154,8
35537,0451124340,10
35537,0451160916,9
35537,0525941908,7
35655,0908643411,9
35800,0553803220,7
35800,0842384065,8
35856,3261586225,10
35856,8485609980,10
35870,8448032683,8
35896,0062517139,7
35910,0345339681,10
35910,0395338905,8
35910,0399219927,7
35910,0439227151,10
35910,0440228115,10
35910,0440415365,10
35910,0448089025,8
35910,0553254502,8
35910,0688136222,10
35974,8478950257,6
36114,0553210092,7
36313,0380008718,1
36313,0590433059,9
36392,0828014272,7
36440,0375762469,8
36458,1591290562,3
36518,3423202408,5
36753,0747560749,7
36962,0425152251,7
36972,0394423348,9
36972,0440402832,6
36972,0525483756,8
36972,0708842410,9
36972,0770003397,9
37202,059012899X,8
37202,363643810,6
37324,0439456983,6
37332,0061003719,10
37332,0141311096,9
37332,0312983786,10
37332,0440413508,10
37332,0441068804,10
37332,0441328091,10
37332,0515116173,10
37358,2253012351,8
37358,2266034839,9
37358,2290046159,6
37437,0826317979,8
37507,0030624363,7
37507,0451160916,9
37507,0552146145,9
37550,0671241109,7
37550,0971880107,3
37644,0004709721,6
37644,000470973X,6
37644,0025225804,5
37644,006019636X,7
37644,006092988X,10
37644,0060987529,8
37644,0061057894,7
37644,0064400409,9
37644,0064401871,9
37644,0064402274,4
37644,0064405176,6
37644,006440630X,5
37644,006440823X,8
37644,0070564833,5
37644,0135658217,3
37644,0140349812,7
37644,0140365893,9
37644,0140366741,9
